user_id,article_1,article_2,article_3,article_4,article_5
201944,272143,162655,156624,160417,158536
201945,288741,277492,276704,195087,215693
201946,336221,95716,234698,214474,336223
201947,272143,199198,348111,156624,156560
201948,272143,160974,160417,199198,158536
201949,235616,133160,129434,235870,336221
201950,87207,87126,87201,87191,87137
201951,336221,234698,95716,277491,157076
201952,183176,312553,313393,62548,235854
201953,331116,157478,289003,97530,57966
201954,198659,272143,353593,111681,16129
201955,218144,261612,272143,187067,7694
201956,277107,315104,186369,30389,352979
201957,233688,128260,181585,111043,119534
201958,58580,236566,313920,225010,96210
201959,84344,183176,233688,83439,84836
201960,336220,289090,277492,354086,337192
201961,272143,64329,199198,299697,156560
201962,237822,331116,235745,234006,236963
201963,289090,234269,336220,32082,234267
201964,199474,97616,337143,95947,96940
201965,331116,157478,289003,57966,97530
201966,162655,64329,158536,272143,160974
201967,331116,157478,57966,289003,97530
201968,215613,199372,331116,218118,202355
201969,348111,272143,324823,182513,156560
201970,206785,336254,331116,157478,289003
201971,156560,162765,272143,160417,64329
201972,331116,157478,57966,289003,218028
201973,336476,348111,182513,156560,272143
201974,289090,277491,234267,277492,235616
201975,156447,160974,158082,158536,162655
201976,236610,96210,271262,20691,284773
201977,277107,39894,289003,352979,331116
201978,31520,133160,129434,233658,63307
201979,336254,331116,97530,57966,39894
201980,331116,202355,215613,199372,214753
201981,199198,158536,160417,160974,64329
201982,156355,284985,293114,336380,129434
201983,336221,29953,32450,156964,336223
201984,162655,64329,158536,272143,160974
201985,352983,315105,95716,277486,137162
201986,336221,234698,300082,234813,161149
201987,199198,64329,198659,156560,162655
201988,96210,336245,293513,50504,107214
201989,202355,215613,214753,199372,315146
201990,128260,181585,119534,111043,159938
201991,208562,183176,348112,233688,111043
201992,235854,233926,354086,234267,119534
201993,303565,234987,159177,31520,129434
201994,272143,285648,64329,199198,175040
201995,235616,336220,336221,235524,57475
201996,114461,198659,272143,118753,129004
201997,277107,39894,352979,289003,331116
201998,293327,336220,292647,235854,292912
201999,289090,235616,277491,235854,234267
202000,336223,288320,234698,336221,59057
202001,156624,111031,110907,111681,111088
202002,59057,31836,288320,303180,31520
202003,336245,20691,284583,57616,337441
202004,336221,136041,234698,336223,235870
202005,156560,162765,272143,160417,64329
202006,156625,168623,161425,124228,38627
202007,355163,96210,336245,157375,71161
202008,272143,199198,175040,166581,162655
202009,234698,336221,95716,315105,288321
202010,166322,331116,357554,157478,289003
202011,156625,277068,168623,161425,123909
202012,336220,289090,234267,235616,337192
202013,235114,235443,237205,337143,285533
202014,168623,233420,161425,123909,124228
202015,289090,234269,336220,234267,32082
202016,199198,272143,198659,64329,162655
202017,355163,355177,355175,157375,75962
202018,133160,336223,288320,31836,303180
202019,272143,199198,175040,166581,162655
202020,336220,289090,337192,235616,277492
202021,343256,293513,168564,288528,337143
202022,123290,123757,123818,124350,123289
202023,237822,199474,337143,160748,255354
202024,336245,20691,288440,32088,233688
202025,64409,214658,289090,235616,214296
202026,39894,277107,331116,30389,283009
202027,331116,157478,57966,218028,289003
202028,50644,166322,277107,336254,36162
202029,140324,140399,272143,199198,162655
202030,199197,156560,284547,70646,272143
202031,336223,119193,336499,208518,271261
202032,158882,50504,9395,157375,156296
202033,331116,336254,157478,97530,289003
202034,152472,155871,159137,86634,149879
202035,272143,64329,199198,299697,156560
202036,183176,224354,277492,111043,284339
202037,63307,87192,133160,161801,214283
202038,199647,199227,336221,199278,235870
202039,272143,199198,175040,166581,218337
202040,160417,64329,272143,156560,162655
202041,237822,199474,160748,208582,208981
202042,64329,198659,199198,156560,162655
202043,336476,272143,156560,129029,187065
202044,343256,237822,58235,277492,288528
202045,95716,234698,315105,336223,271261
202046,336254,331116,157478,97530,285849
202047,354824,161801,161506,191895,235652
202048,234006,233688,183176,215993,111043
202049,119193,48403,271261,59057,159190
202050,336245,271262,20691,284583,300234
202051,331116,157478,289003,57966,218028
202052,63307,161506,59057,161801,141004
202053,160974,272143,162655,16129,225463
202054,331116,97530,336254,289003,283791
202055,236951,284422,236444,157844,124177
202056,272143,162655,156624,160417,158536
202057,245161,270607,57748,293514,199474
202058,277107,36162,206415,158772,235808
202059,96210,271262,225010,58580,284773
202060,277492,235854,288435,336220,119534
202061,285648,158192,285343,199197,156619
202062,257291,233717,70949,293301,276946
202063,336380,129434,31520,233658,198199
202064,214800,161100,276946,257291,111210
202065,144912,144979,96210,145169,271262
202066,331116,215613,199474,199372,209236
202067,181585,119534,111043,128260,159938
202068,214709,168623,123757,123909,124228
202069,336254,277107,218028,289003,202355
202070,331116,277107,39894,283009,30389
202071,199198,198659,166581,156560,162655
202072,277107,39894,331116,336254,283009
202073,285343,272143,156624,278312,107205
202074,156622,158646,159847,136465,233717
202075,338340,338320,337321,293062,123289
202076,336220,119534,277492,289090,307779
202077,272218,129434,108856,97082,301030
202078,289090,277491,235616,234267,160142
202079,336221,300082,234698,157076,237293
202080,257291,286321,233717,108855,293301
202081,237822,160748,208582,199474,208981
202082,289090,336220,235616,277491,234269
202083,168623,285719,284410,160131,257291
202084,129434,156355,83534,301030,214474
202085,277492,235854,288435,336220,128260
202086,87224,161801,214283,141004,63307
202087,214109,214129,123289,338340,124350
202088,162655,64329,158536,272143,160974
202089,336221,95716,234698,48403,119193
202090,96210,57616,236610,20691,277067
202091,336254,289003,331116,157478,57966
202092,162655,64329,158536,272143,160974
202093,272143,64329,199198,299697,156560
202094,199198,198659,156560,64329,166581
202095,272143,64329,199198,324823,166581
202096,58580,157375,50569,355163,225010
202097,245702,299131,30895,331128,199474
202098,336221,336223,271261,234698,129591
202099,336380,129434,31520,133160,303331
202100,272143,199198,175040,166581,162655
202101,336380,158047,68924,129434,156355
202102,36162,277107,50644,211442,234481
202103,202355,331116,202559,218028,214753
202104,234698,336223,271261,300082,129591
202105,162673,208149,68442,207193,207197
202106,272143,199198,175040,162655,166581
202107,156560,156447,162655,158536,64329
202108,348093,183176,336245,285533,9308
202109,160974,162655,225463,16129,272660
202110,289090,277491,277492,235854,284096
202111,293513,245161,270607,50504,162107
202112,284339,183176,353673,285414,354086
202113,133160,129434,303565,336380,286128
202114,277107,39894,30389,283009,331116
202115,123290,123909,123818,124228,123757
202116,234698,95716,315105,336223,271261
202117,272143,207489,235230,284547,235440
202118,199198,198659,64329,156560,162655
202119,336245,288440,57616,337441,32088
202120,323974,315088,123289,293062,338340
202121,272218,129434,108856,97082,301030
202122,236951,284422,237835,283392,158915
202123,293050,124749,96480,123826,313996
202124,272143,156624,64329,158536,162655
202125,198659,272143,353593,111681,16129
202126,331116,157478,57966,218028,277712
202127,198159,141004,129434,161506,31520
202128,198659,162655,64329,166581,182394
202129,218028,202355,158541,214753,215613
202130,199198,64329,198659,156560,162655
202131,303565,303331,305088,31520,233658
202132,237822,199474,160748,208582,208981
202133,156560,162765,272143,160417,64329
202134,199198,272143,198659,175040,182394
202135,255530,272143,254489,254665,255494
202136,289090,234269,234267,336220,32082
202137,96210,271262,225010,58580,313920
202138,284985,140528,293114,160940,124749
202139,182468,183466,331116,336254,183750
202140,39894,277107,30389,283009,331116
202141,337143,336807,199474,336574,336934
202142,336254,157478,331116,97530,218028
202143,336245,289096,288548,183176,288452
202144,336220,277491,235616,337192,235854
202145,289090,235854,277491,235616,234267
202146,331116,215613,199474,209236,199372
202147,331116,202355,215613,199372,214753
202148,293114,124749,272218,158906,96755
202149,183176,119534,336220,111043,128232
202150,96210,157989,157375,71161,336245
202151,331116,336254,157478,3915,289003
202152,336245,96210,20691,288440,183176
202153,336245,20691,288440,32088,96127
202154,129434,31520,286128,198199,303331
202155,124748,123757,123290,123909,157844
202156,331116,157478,289003,57966,97530
202157,233717,293301,257291,159762,276946
202158,198659,199198,156560,64329,162655
202159,235105,36162,202320,158772,352979
202160,272143,64329,199198,299697,156560
202161,161801,141004,62567,214283,270799
202162,331116,283009,277107,39894,87215
202163,119193,48403,271261,159190,59057
202164,64409,235870,234698,235616,336221
202165,336221,214474,234698,336223,95716
202166,236610,96210,194289,285377,284773
202167,199198,64329,198659,156560,162655
202168,331116,218028,214753,158541,209236
202169,331116,289003,157478,39894,277107
202170,331116,218028,209236,162378,202559
202171,124748,123757,123290,124352,124228
202172,156560,162765,272143,160417,64329
202173,123757,123818,123289,124350,124748
202174,32486,31027,199198,198659,254489
202175,199198,64329,198659,166581,156560
202176,272143,156447,158536,218337,162655
202177,183176,111043,336245,215993,283505
202178,336221,234698,277491,315105,137162
202179,202455,206168,70646,207812,206934
202180,272143,64329,199198,324823,166581
202181,272143,199198,175040,166581,162655
202182,96210,336245,284583,271262,20691
202183,199198,64329,198659,156560,162655
202184,235854,156843,289090,336220,337192
202185,199198,64329,198659,156560,162655
202186,58580,277067,283764,284583,236566
202187,199198,64329,198659,156560,162655
202188,156560,162765,272143,160417,64329
202189,272143,199198,175040,166581,162655
202190,272143,64329,199198,324823,166581
202191,123909,65828,313932,62464,312305
202192,277107,36162,206415,158772,50644
202193,156843,36399,158719,337192,284096
202194,58580,96210,236566,225010,313920
202195,156560,162765,272143,160417,64329
202196,96210,336245,288440,57616,284583
202197,218028,202355,214753,199474,158541
202198,331116,199474,168838,96141,237822
202199,283009,336254,277107,39894,352979
202200,336223,119193,208518,271261,31836
202201,272143,199198,175040,166581,162655
202202,198659,199198,156560,64329,166581
202203,272143,64329,198659,162655,182394
202204,336254,218028,157478,57966,202355
202205,57442,353849,277107,50494,57416
202206,198659,199198,156560,64329,166581
202207,156560,162765,272143,160417,64329
202208,284985,240233,338339,140528,293114
202209,58580,284583,283764,96210,277067
202210,336245,20691,337441,288440,32088
202211,209236,202355,218028,331116,214753
202212,245161,270607,158882,96210,50504
202213,336221,336223,271261,129591,315105
202214,206571,235105,206415,277107,202320
202215,272143,64329,199198,324823,166581
202216,331116,157478,57966,277712,218028
202217,336220,235616,337192,235854,234267
202218,123909,124228,123757,123290,168623
202219,202381,277107,206785,283009,207603
202220,336254,218028,202355,157478,57966
202221,272143,199198,175040,166581,162655
202222,70591,206735,208360,183176,202534
202223,206415,352979,233468,277107,70429
202224,272143,199198,175040,166581,162655
202225,284096,165989,277492,288435,352901
202226,272143,324823,64329,348111,199198
202227,199198,64329,198659,156560,162655
202228,183176,235854,277492,288435,128260
202229,202320,159019,203393,207603,96877
202230,355175,64409,355160,336221,355222
202231,283009,277107,336254,39894,352979
202232,331116,336254,57966,97530,289003
202233,119193,48403,271261,59057,159190
202234,64329,199198,198659,156560,166581
202235,336220,289090,277491,235616,337192
202236,124228,124748,123290,124177,124352
202237,331116,207603,202355,272557,206785
202238,206785,336254,289003,331116,207603
202239,87231,87174,87236,87224,63307
202240,352979,277107,283009,289003,331116
202241,336221,95716,48403,234698,119193
202242,156843,235854,284096,289090,336220
202243,336221,95716,48403,119193,271261
202244,234698,156964,64409,336221,235870
202245,277492,354086,336220,128260,307779
202246,64329,158536,160417,272143,162655
202247,71601,96210,336245,71161,202476
202248,272143,199198,175040,166581,162655
202249,336221,235870,235616,156964,300082
202250,39894,331116,336254,30389,352979
202251,29953,234269,352902,336220,336221
202252,272143,64329,199198,299697,156560
202253,277107,352979,289003,331116,336254
202254,133160,336223,288320,31836,303180
202255,96210,194289,293513,285675,236610
202256,336254,277107,30389,218028,289003
202257,199198,64329,198659,156560,162655
202258,199197,156622,235886,157078,285435
202259,352979,158772,283009,30389,39894
202260,237822,160748,199474,175423,255354
202261,234698,336221,235616,64409,156964
202262,206763,208981,209245,209348,234868
202263,70519,64409,234698,300082,336221
202264,234698,336221,234813,31836,95716
